"submission_id","age","displayed_sentence","startDate","timeSpent","time_spent","trial_number","item_number","pejorative_type","pejorative_word","speaker","response_type","participant_gender","List"
"676050",45,"<!-- female --><q>That dick Jack keeps answering phone calls in the theater!</q>","Fri Mar 14 2025 16:41:28 GMT-0400 (Eastern Daylight Time)",10.2339666666667,3198,11,"item15","COI","dick","female","Individual","female","A"
"676050",45,"<!-- female --><q>That bitch Mia keeps interrupting during the faculty meeting!</q>","Fri Mar 14 2025 16:41:28 GMT-0400 (Eastern Daylight Time)",10.2339666666667,1560,12,"item1","GOI","bitch","female","Individual","female","A"
"676050",45,"<!-- female --><q>That faggot Zachary parked in a handicapped spot again!</q>","Fri Mar 14 2025 16:41:28 GMT-0400 (Eastern Daylight Time)",10.2339666666667,4564,15,"item2","SLUR","faggot","female","Group","female","A"
"676050",45,"<!-- male --><q>That whore Kaitlyn littered in the public square again!</q>","Fri Mar 14 2025 16:41:28 GMT-0400 (Eastern Daylight Time)",10.2339666666667,2698,16,"item10","GOI","whore","male","Individual","female","A"
"676050",45,"<!-- female --><q>That nigger Cameron is playing music without headphones on the bus!</q>","Fri Mar 14 2025 16:41:28 GMT-0400 (Eastern Daylight Time)",10.2339666666667,29290,18,"item14","SLUR","nigger","female","Group","female","A"
"676050",45,"<!-- male --><q>That faggot Gabriel keeps shoving people boarding the subway!</q>","Fri Mar 14 2025 16:41:28 GMT-0400 (Eastern Daylight Time)",10.2339666666667,8189,20,"item5","SLUR","faggot","male","Individual","female","A"
"676050",45,"<!-- female --><q>That asshole Logan cut in line at the registration desk!</q>","Fri Mar 14 2025 16:41:28 GMT-0400 (Eastern Daylight Time)",10.2339666666667,1863,21,"item3","COI","asshole","female","Individual","female","A"
"676050",45,"<!-- female --><q>That spic Evan left his car running in the no-idling zone!</q>","Fri Mar 14 2025 16:41:28 GMT-0400 (Eastern Daylight Time)",10.2339666666667,10129,23,"item20","SLUR","spic","female","Group","female","A"
"676050",45,"<!-- female --><q>That whore Destiny kept disrupting the lecture with questions!</q>","Fri Mar 14 2025 16:41:28 GMT-0400 (Eastern Daylight Time)",10.2339666666667,2484,24,"item7","GOI","whore","female","Individual","female","A"
"676050",45,"<!-- male --><q>That slut Allison keeps honking repeatedly in the hospital zone!</q>","Fri Mar 14 2025 16:41:28 GMT-0400 (Eastern Daylight Time)",10.2339666666667,1229,26,"item16","GOI","slut","male","Individual","female","A"
"676050",45,"<!-- male --><q>That cunt Brooke keeps leaving shopping carts in handicapped spots!</q>","Fri Mar 14 2025 16:41:28 GMT-0400 (Eastern Daylight Time)",10.2339666666667,3730,28,"item22","GOI","cunt","male","Individual","female","A"
"676050",45,"<!-- male --><q>That nigger Jackson keeps vaping indoors despite the rules!</q>","Fri Mar 14 2025 16:41:28 GMT-0400 (Eastern Daylight Time)",10.2339666666667,11655,29,"item17","SLUR","nigger","male","Group","female","A"
"676050",45,"<!-- male --><q>That douchebag Thomas keeps setting off the fire alarm as a prank!</q>","Fri Mar 14 2025 16:41:28 GMT-0400 (Eastern Daylight Time)",10.2339666666667,2215,30,"item12","COI","douchebag","male","Individual","female","A"
"676050",45,"<!-- female --><q>That fag Kevin ignored the 'No Smoking' sign again!</q>","Fri Mar 14 2025 16:41:28 GMT-0400 (Eastern Daylight Time)",10.2339666666667,12347,32,"item8","SLUR","fag","female","Individual","female","A"
"676050",45,"<!-- female --><q>That slut Savannah keeps talking during the movie screening!</q>","Fri Mar 14 2025 16:41:28 GMT-0400 (Eastern Daylight Time)",10.2339666666667,2558,33,"item13","GOI","slut","female","Individual","female","A"
"676050",45,"<!-- male --><q>That bitch Jasmine keeps speaking loudly in the library!</q>","Fri Mar 14 2025 16:41:28 GMT-0400 (Eastern Daylight Time)",10.2339666666667,3409,37,"item4","GOI","bitch","male","Individual","female","A"
"676050",45,"<!-- male --><q>That jerk Jose is blocking the fire exit again!</q>","Fri Mar 14 2025 16:41:28 GMT-0400 (Eastern Daylight Time)",10.2339666666667,1459,39,"item6","COI","jerk","male","Individual","female","A"
"676050",45,"<!-- female --><q>That douche Isaac keeps interrupting during the press conference!</q>","Fri Mar 14 2025 16:41:28 GMT-0400 (Eastern Daylight Time)",10.2339666666667,2261,40,"item21","COI","douche","female","Individual","female","A"
"257327",60,"<!-- male --><q>That spic Mason keeps blocking the view at the concert!</q>","Fri Mar 14 2025 13:51:08 GMT-0700 (Pacific Daylight Time)",5.77626666666667,1532,2,"item23","SLUR","spic","male","Group","female","A"
"257327",60,"<!-- male --><q>That whore Kaitlyn littered in the public square again!</q>","Fri Mar 14 2025 13:51:08 GMT-0700 (Pacific Daylight Time)",5.77626666666667,2966,4,"item10","GOI","whore","male","Group","female","A"
"257327",60,"<!-- female --><q>That slut Savannah keeps talking during the movie screening!</q>","Fri Mar 14 2025 13:51:08 GMT-0700 (Pacific Daylight Time)",5.77626666666667,2083,5,"item13","GOI","slut","female","Group","female","A"
"257327",60,"<!-- male --><q>That cunt Brooke keeps leaving shopping carts in handicapped spots!</q>","Fri Mar 14 2025 13:51:08 GMT-0700 (Pacific Daylight Time)",5.77626666666667,1984,6,"item22","GOI","cunt","male","Group","female","A"
"257327",60,"<!-- male --><q>That douchebag Thomas keeps setting off the fire alarm as a prank!</q>","Fri Mar 14 2025 13:51:08 GMT-0700 (Pacific Daylight Time)",5.77626666666667,849,10,"item12","COI","douchebag","male","Individual","female","A"
"257327",60,"<!-- male --><q>That faggot Gabriel keeps shoving people boarding the subway!</q>","Fri Mar 14 2025 13:51:08 GMT-0700 (Pacific Daylight Time)",5.77626666666667,917,11,"item5","SLUR","faggot","male","Group","female","A"
"257327",60,"<!-- male --><q>That jerk Jose is blocking the fire exit again!</q>","Fri Mar 14 2025 13:51:08 GMT-0700 (Pacific Daylight Time)",5.77626666666667,816,12,"item6","COI","jerk","male","Individual","female","A"
"257327",60,"<!-- female --><q>That douche Isaac keeps interrupting during the press conference!</q>","Fri Mar 14 2025 13:51:08 GMT-0700 (Pacific Daylight Time)",5.77626666666667,651,14,"item21","COI","douche","female","Individual","female","A"
"257327",60,"<!-- female --><q>That douchebag Elijah keeps texting during the department meetings!</q>","Fri Mar 14 2025 13:51:08 GMT-0700 (Pacific Daylight Time)",5.77626666666667,550,15,"item9","COI","douchebag","female","Individual","female","A"
"257327",60,"<!-- male --><q>That douche Jayden keeps talking during the lecture!</q>","Fri Mar 14 2025 13:51:08 GMT-0700 (Pacific Daylight Time)",5.77626666666667,1533,18,"item24","COI","douche","male","Individual","female","A"
"257327",60,"<!-- male --><q>That nigger Jackson keeps vaping indoors despite the rules!</q>","Fri Mar 14 2025 13:51:08 GMT-0700 (Pacific Daylight Time)",5.77626666666667,700,19,"item17","SLUR","nigger","male","Group","female","A"
"257327",60,"<!-- female --><q>That cunt Kaylee keeps putting paper in the plastic recycling bin!</q>","Fri Mar 14 2025 13:51:08 GMT-0700 (Pacific Daylight Time)",5.77626666666667,583,21,"item19","GOI","cunt","female","Group","female","A"
"257327",60,"<!-- female --><q>That asshole Logan cut in line at the registration desk!</q>","Fri Mar 14 2025 13:51:08 GMT-0700 (Pacific Daylight Time)",5.77626666666667,867,22,"item3","COI","asshole","female","Individual","female","A"
"257327",60,"<!-- female --><q>That nigger Cameron is playing music without headphones on the bus!</q>","Fri Mar 14 2025 13:51:08 GMT-0700 (Pacific Daylight Time)",5.77626666666667,849,23,"item14","SLUR","nigger","female","Group","female","A"
"257327",60,"<!-- female --><q>That fag Kevin ignored the 'No Smoking' sign again!</q>","Fri Mar 14 2025 13:51:08 GMT-0700 (Pacific Daylight Time)",5.77626666666667,632,24,"item8","SLUR","fag","female","Group","female","A"
"257327",60,"<!-- male --><q>That slut Allison keeps honking repeatedly in the hospital zone!</q>","Fri Mar 14 2025 13:51:08 GMT-0700 (Pacific Daylight Time)",5.77626666666667,883,26,"item16","GOI","slut","male","Group","female","A"
"257327",60,"<!-- female --><q>That bitch Mia keeps interrupting during the faculty meeting!</q>","Fri Mar 14 2025 13:51:08 GMT-0700 (Pacific Daylight Time)",5.77626666666667,818,27,"item1","GOI","bitch","female","Individual","female","A"
"257327",60,"<!-- female --><q>That spic Evan left his car running in the no-idling zone!</q>","Fri Mar 14 2025 13:51:08 GMT-0700 (Pacific Daylight Time)",5.77626666666667,582,29,"item20","SLUR","spic","female","Group","female","A"
"257327",60,"<!-- female --><q>That whore Destiny kept disrupting the lecture with questions!</q>","Fri Mar 14 2025 13:51:08 GMT-0700 (Pacific Daylight Time)",5.77626666666667,2584,30,"item7","GOI","whore","female","Individual","female","A"
"257327",60,"<!-- female --><q>That faggot Zachary parked in a handicapped spot again!</q>","Fri Mar 14 2025 13:51:08 GMT-0700 (Pacific Daylight Time)",5.77626666666667,917,32,"item2","SLUR","faggot","female","Group","female","A"
"257327",60,"<!-- male --><q>That bitch Jasmine keeps speaking loudly in the library!</q>","Fri Mar 14 2025 13:51:08 GMT-0700 (Pacific Daylight Time)",5.77626666666667,1001,34,"item4","GOI","bitch","male","Individual","female","A"
"257327",60,"<!-- male --><q>That prick Angel keeps spamming the community message board!</q>","Fri Mar 14 2025 13:51:08 GMT-0700 (Pacific Daylight Time)",5.77626666666667,833,35,"item18","COI","prick","male","Individual","female","A"
"257327",60,"<!-- female --><q>That dick Jack keeps answering phone calls in the theater!</q>","Fri Mar 14 2025 13:51:08 GMT-0700 (Pacific Daylight Time)",5.77626666666667,649,36,"item15","COI","dick","female","Individual","female","A"
"257327",60,"<!-- male --><q>That fag Robert drove through the stop sign without stopping!</q>","Fri Mar 14 2025 13:51:08 GMT-0700 (Pacific Daylight Time)",5.77626666666667,800,40,"item11","SLUR","fag","male","Group","female","A"
"852036",31,"<!-- female --><q>That whore Katherine keeps setting off the fire alarm as a prank!</q>","Fri Mar 14 2025 16:55:13 GMT-0400 (Eastern Daylight Time)",6.98045,3484,2,"item12","GOI","whore","female","Individual","male","F"
"852036",31,"<!-- male --><q>That prick Jackson keeps vaping indoors despite the rules!</q>","Fri Mar 14 2025 16:55:13 GMT-0400 (Eastern Daylight Time)",6.98045,1527,3,"item17","COI","prick","male","Individual","male","F"
"852036",31,"<!-- male --><q>That whore Ella keeps texting during the department meetings!</q>","Fri Mar 14 2025 16:55:13 GMT-0400 (Eastern Daylight Time)",6.98045,1423,4,"item9","GOI","whore","male","Individual","male","F"
"852036",31,"<!-- male --><q>That douche Mason keeps blocking the view at the concert!</q>","Fri Mar 14 2025 16:55:13 GMT-0400 (Eastern Daylight Time)",6.98045,1738,5,"item23","COI","douche","male","Individual","male","F"
"852036",31,"<!-- male --><q>That cunt Makayla keeps interrupting during the press conference!</q>","Fri Mar 14 2025 16:55:13 GMT-0400 (Eastern Daylight Time)",6.98045,1174,6,"item21","GOI","cunt","male","Individual","male","F"
"852036",31,"<!-- male --><q>That fag Caleb littered in the public square again!</q>","Fri Mar 14 2025 16:55:13 GMT-0400 (Eastern Daylight Time)",6.98045,6134,10,"item10","SLUR","fag","male","Individual","male","F"
"852036",31,"<!-- male --><q>That slut Alexandra keeps answering phone calls in the theater!</q>","Fri Mar 14 2025 16:55:13 GMT-0400 (Eastern Daylight Time)",6.98045,782,11,"item15","GOI","slut","male","Individual","male","F"
"852036",31,"<!-- female --><q>That jerk Kevin ignored the 'No Smoking' sign again!</q>","Fri Mar 14 2025 16:55:13 GMT-0400 (Eastern Daylight Time)",6.98045,557,13,"item8","COI","jerk","female","Individual","male","F"
"852036",31,"<!-- female --><q>That bitch Morgan is blocking the fire exit again!</q>","Fri Mar 14 2025 16:55:13 GMT-0400 (Eastern Daylight Time)",6.98045,19790,14,"item6","GOI","bitch","female","Individual","male","F"
"852036",31,"<!-- female --><q>That nigger Savannah keeps talking during the movie screening!</q>","Fri Mar 14 2025 16:55:13 GMT-0400 (Eastern Daylight Time)",6.98045,1846,15,"item13","SLUR","nigger","female","Individual","male","F"
"852036",31,"<!-- male --><q>That douchebag Robert drove through the stop sign without stopping!</q>","Fri Mar 14 2025 16:55:13 GMT-0400 (Eastern Daylight Time)",6.98045,1204,16,"item11","COI","douchebag","male","Individual","male","F"
"852036",31,"<!-- female --><q>That prick Evan left his car running in the no-idling zone!</q>","Fri Mar 14 2025 16:55:13 GMT-0400 (Eastern Daylight Time)",6.98045,868,18,"item20","COI","prick","female","Individual","male","F"
"852036",31,"<!-- male --><q>That bitch Sydney cut in line at the registration desk!</q>","Fri Mar 14 2025 16:55:13 GMT-0400 (Eastern Daylight Time)",6.98045,8582,19,"item3","GOI","bitch","male","Individual","male","F"
"852036",31,"<!-- male --><q>That faggot Justin keeps speaking loudly in the library!</q>","Fri Mar 14 2025 16:55:13 GMT-0400 (Eastern Daylight Time)",6.98045,595,23,"item4","SLUR","faggot","male","Individual","male","F"
"852036",31,"<!-- male --><q>That jerk Gabriel keeps shoving people boarding the subway!</q>","Fri Mar 14 2025 16:55:13 GMT-0400 (Eastern Daylight Time)",6.98045,445,26,"item5","COI","jerk","male","Individual","male","F"
"852036",31,"<!-- female --><q>That slut Maria keeps spamming the community message board!</q>","Fri Mar 14 2025 16:55:13 GMT-0400 (Eastern Daylight Time)",6.98045,6727,27,"item18","GOI","slut","female","Individual","male","F"
"852036",31,"<!-- female --><q>That faggot Nathan keeps interrupting during the faculty meeting!</q>","Fri Mar 14 2025 16:55:13 GMT-0400 (Eastern Daylight Time)",6.98045,12768,28,"item1","SLUR","faggot","female","Group","male","F"
"852036",31,"<!-- female --><q>That cunt Mackenzie keeps talking during the lecture!</q>","Fri Mar 14 2025 16:55:13 GMT-0400 (Eastern Daylight Time)",6.98045,1424,29,"item24","GOI","cunt","female","Individual","male","F"
"852036",31,"<!-- female --><q>That fag Austin kept disrupting the lecture with questions!</q>","Fri Mar 14 2025 16:55:13 GMT-0400 (Eastern Daylight Time)",6.98045,815,30,"item7","SLUR","fag","female","Group","male","F"
"852036",31,"<!-- female --><q>That dick Cameron is playing music without headphones on the bus!</q>","Fri Mar 14 2025 16:55:13 GMT-0400 (Eastern Daylight Time)",6.98045,656,31,"item14","COI","dick","female","Individual","male","F"
"852036",31,"<!-- female --><q>That spic Kaylee keeps putting paper in the plastic recycling bin!</q>","Fri Mar 14 2025 16:55:13 GMT-0400 (Eastern Daylight Time)",6.98045,1070,32,"item19","SLUR","spic","female","Individual","male","F"
"852036",31,"<!-- male --><q>That spic Luke keeps leaving shopping carts in handicapped spots!</q>","Fri Mar 14 2025 16:55:13 GMT-0400 (Eastern Daylight Time)",6.98045,739,33,"item22","SLUR","spic","male","Individual","male","F"
"852036",31,"<!-- male --><q>That nigger Hunter keeps honking repeatedly in the hospital zone!</q>","Fri Mar 14 2025 16:55:13 GMT-0400 (Eastern Daylight Time)",6.98045,836,36,"item16","SLUR","nigger","male","Individual","male","F"
"852036",31,"<!-- female --><q>That asshole Zachary parked in a handicapped spot again!</q>","Fri Mar 14 2025 16:55:13 GMT-0400 (Eastern Daylight Time)",6.98045,324,40,"item2","COI","asshole","female","Individual","male","F"
"393905",25,"<!-- female --><q>That slut Alexandra keeps answering phone calls in the theater!</q>","Fri Mar 14 2025 15:55:50 GMT-0500 (Central Daylight Time)",6.8077,4587,2,"item15","GOI","slut","female","Individual","female","C"
"393905",25,"<!-- female --><q>That douche Mason keeps blocking the view at the concert!</q>","Fri Mar 14 2025 15:55:50 GMT-0500 (Central Daylight Time)",6.8077,2503,3,"item23","COI","douche","female","Individual","female","C"
"393905",25,"<!-- male --><q>That cunt Mackenzie keeps talking during the lecture!</q>","Fri Mar 14 2025 15:55:50 GMT-0500 (Central Daylight Time)",6.8077,2974,4,"item24","GOI","cunt","male","Individual","female","C"
"393905",25,"<!-- male --><q>That prick Evan left his car running in the no-idling zone!</q>","Fri Mar 14 2025 15:55:50 GMT-0500 (Central Daylight Time)",6.8077,1236,5,"item20","COI","prick","male","Individual","female","C"
"393905",25,"<!-- female --><q>That whore Ella keeps texting during the department meetings!</q>","Fri Mar 14 2025 15:55:50 GMT-0500 (Central Daylight Time)",6.8077,1125,6,"item9","GOI","whore","female","Individual","female","C"
"393905",25,"<!-- female --><q>That douchebag Robert drove through the stop sign without stopping!</q>","Fri Mar 14 2025 15:55:50 GMT-0500 (Central Daylight Time)",6.8077,1228,8,"item11","COI","douchebag","female","Individual","female","C"
"393905",25,"<!-- female --><q>That jerk Gabriel keeps shoving people boarding the subway!</q>","Fri Mar 14 2025 15:55:50 GMT-0500 (Central Daylight Time)",6.8077,1900,13,"item5","COI","jerk","female","Individual","female","C"
"393905",25,"<!-- female --><q>That cunt Makayla keeps interrupting during the press conference!</q>","Fri Mar 14 2025 15:55:50 GMT-0500 (Central Daylight Time)",6.8077,1666,18,"item21","GOI","cunt","female","Individual","female","C"
"393905",25,"<!-- male --><q>That dick Cameron is playing music without headphones on the bus!</q>","Fri Mar 14 2025 15:55:50 GMT-0500 (Central Daylight Time)",6.8077,1309,19,"item14","COI","dick","male","Individual","female","C"
"393905",25,"<!-- female --><q>That faggot Justin keeps speaking loudly in the library!</q>","Fri Mar 14 2025 15:55:50 GMT-0500 (Central Daylight Time)",6.8077,2030,20,"item4","SLUR","faggot","female","Individual","female","C"
"393905",25,"<!-- male --><q>That fag Austin kept disrupting the lecture with questions!</q>","Fri Mar 14 2025 15:55:50 GMT-0500 (Central Daylight Time)",6.8077,2333,21,"item7","SLUR","fag","male","Group","female","C"
"393905",25,"<!-- male --><q>That bitch Morgan is blocking the fire exit again!</q>","Fri Mar 14 2025 15:55:50 GMT-0500 (Central Daylight Time)",6.8077,1893,22,"item6","GOI","bitch","male","Individual","female","C"
"393905",25,"<!-- male --><q>That asshole Zachary parked in a handicapped spot again!</q>","Fri Mar 14 2025 15:55:50 GMT-0500 (Central Daylight Time)",6.8077,1261,24,"item2","COI","asshole","male","Individual","female","C"
"393905",25,"<!-- female --><q>That prick Jackson keeps vaping indoors despite the rules!</q>","Fri Mar 14 2025 15:55:50 GMT-0500 (Central Daylight Time)",6.8077,1082,25,"item17","COI","prick","female","Individual","female","C"
"393905",25,"<!-- male --><q>That spic Kaylee keeps putting paper in the plastic recycling bin!</q>","Fri Mar 14 2025 15:55:50 GMT-0500 (Central Daylight Time)",6.8077,1815,26,"item19","SLUR","spic","male","Group","female","C"
"393905",25,"<!-- male --><q>That whore Katherine keeps setting off the fire alarm as a prank!</q>","Fri Mar 14 2025 15:55:50 GMT-0500 (Central Daylight Time)",6.8077,1214,28,"item12","GOI","whore","male","Individual","female","C"
"393905",25,"<!-- male --><q>That slut Maria keeps spamming the community message board!</q>","Fri Mar 14 2025 15:55:50 GMT-0500 (Central Daylight Time)",6.8077,1420,30,"item18","GOI","slut","male","Individual","female","C"
"393905",25,"<!-- female --><q>That fag Caleb littered in the public square again!</q>","Fri Mar 14 2025 15:55:50 GMT-0500 (Central Daylight Time)",6.8077,1137,31,"item10","SLUR","fag","female","Group","female","C"
"393905",25,"<!-- female --><q>That nigger Hunter keeps honking repeatedly in the hospital zone!</q>","Fri Mar 14 2025 15:55:50 GMT-0500 (Central Daylight Time)",6.8077,1520,32,"item16","SLUR","nigger","female","Group","female","C"
"393905",25,"<!-- female --><q>That spic Luke keeps leaving shopping carts in handicapped spots!</q>","Fri Mar 14 2025 15:55:50 GMT-0500 (Central Daylight Time)",6.8077,1727,33,"item22","SLUR","spic","female","Group","female","C"
"393905",25,"<!-- male --><q>That faggot Nathan keeps interrupting during the faculty meeting!</q>","Fri Mar 14 2025 15:55:50 GMT-0500 (Central Daylight Time)",6.8077,876,34,"item1","SLUR","faggot","male","Group","female","C"
"393905",25,"<!-- male --><q>That jerk Kevin ignored the 'No Smoking' sign again!</q>","Fri Mar 14 2025 15:55:50 GMT-0500 (Central Daylight Time)",6.8077,1045,36,"item8","COI","jerk","male","Individual","female","C"
"393905",25,"<!-- female --><q>That bitch Sydney cut in line at the registration desk!</q>","Fri Mar 14 2025 15:55:50 GMT-0500 (Central Daylight Time)",6.8077,832,38,"item3","GOI","bitch","female","Individual","female","C"
"393905",25,"<!-- male --><q>That nigger Savannah keeps talking during the movie screening!</q>","Fri Mar 14 2025 15:55:50 GMT-0500 (Central Daylight Time)",6.8077,1203,40,"item13","SLUR","nigger","male","Group","female","C"
"935188",70,"<!-- male --><q>That douche Isaac keeps interrupting during the press conference!</q>","Fri Mar 14 2025 16:56:08 GMT-0400 (Eastern Daylight Time)",6.68526666666667,1735,3,"item21","COI","douche","male","Individual","female","D"
"935188",70,"<!-- female --><q>That fag Robert drove through the stop sign without stopping!</q>","Fri Mar 14 2025 16:56:08 GMT-0400 (Eastern Daylight Time)",6.68526666666667,1387,5,"item11","SLUR","fag","female","Group","female","D"
"935188",70,"<!-- male --><q>That douchebag Elijah keeps texting during the department meetings!</q>","Fri Mar 14 2025 16:56:08 GMT-0400 (Eastern Daylight Time)",6.68526666666667,1466,6,"item9","COI","douchebag","male","Individual","female","D"
"935188",70,"<!-- male --><q>That asshole Logan cut in line at the registration desk!</q>","Fri Mar 14 2025 16:56:08 GMT-0400 (Eastern Daylight Time)",6.68526666666667,2034,8,"item3","COI","asshole","male","Individual","female","D"
"935188",70,"<!-- male --><q>That dick Jack keeps answering phone calls in the theater!</q>","Fri Mar 14 2025 16:56:08 GMT-0400 (Eastern Daylight Time)",6.68526666666667,2043,9,"item15","COI","dick","male","Individual","female","D"
"935188",70,"<!-- female --><q>That douchebag Thomas keeps setting off the fire alarm as a prank!</q>","Fri Mar 14 2025 16:56:08 GMT-0400 (Eastern Daylight Time)",6.68526666666667,861,11,"item12","COI","douchebag","female","Individual","female","D"
"935188",70,"<!-- female --><q>That faggot Gabriel keeps shoving people boarding the subway!</q>","Fri Mar 14 2025 16:56:08 GMT-0400 (Eastern Daylight Time)",6.68526666666667,918,13,"item5","SLUR","faggot","female","Individual","female","D"
"935188",70,"<!-- male --><q>That bitch Mia keeps interrupting during the faculty meeting!</q>","Fri Mar 14 2025 16:56:08 GMT-0400 (Eastern Daylight Time)",6.68526666666667,996,14,"item1","GOI","bitch","male","Individual","female","D"
"935188",70,"<!-- male --><q>That whore Destiny kept disrupting the lecture with questions!</q>","Fri Mar 14 2025 16:56:08 GMT-0400 (Eastern Daylight Time)",6.68526666666667,1489,15,"item7","GOI","whore","male","Individual","female","D"
"935188",70,"<!-- male --><q>That faggot Zachary parked in a handicapped spot again!</q>","Fri Mar 14 2025 16:56:08 GMT-0400 (Eastern Daylight Time)",6.68526666666667,1210,18,"item2","SLUR","faggot","male","Individual","female","D"
"935188",70,"<!-- male --><q>That nigger Cameron is playing music without headphones on the bus!</q>","Fri Mar 14 2025 16:56:08 GMT-0400 (Eastern Daylight Time)",6.68526666666667,1294,19,"item14","SLUR","nigger","male","Individual","female","D"
"935188",70,"<!-- male --><q>That cunt Kaylee keeps putting paper in the plastic recycling bin!</q>","Fri Mar 14 2025 16:56:08 GMT-0400 (Eastern Daylight Time)",6.68526666666667,884,20,"item19","GOI","cunt","male","Individual","female","D"
"935188",70,"<!-- female --><q>That whore Kaitlyn littered in the public square again!</q>","Fri Mar 14 2025 16:56:08 GMT-0400 (Eastern Daylight Time)",6.68526666666667,939,21,"item10","GOI","whore","female","Individual","female","D"
"935188",70,"<!-- female --><q>That prick Angel keeps spamming the community message board!</q>","Fri Mar 14 2025 16:56:08 GMT-0400 (Eastern Daylight Time)",6.68526666666667,1184,23,"item18","COI","prick","female","Individual","female","D"
"935188",70,"<!-- male --><q>That spic Evan left his car running in the no-idling zone!</q>","Fri Mar 14 2025 16:56:08 GMT-0400 (Eastern Daylight Time)",6.68526666666667,910,24,"item20","SLUR","spic","male","Group","female","D"
"935188",70,"<!-- male --><q>That fag Kevin ignored the 'No Smoking' sign again!</q>","Fri Mar 14 2025 16:56:08 GMT-0400 (Eastern Daylight Time)",6.68526666666667,784,25,"item8","SLUR","fag","male","Group","female","D"
"935188",70,"<!-- female --><q>That douche Jayden keeps talking during the lecture!</q>","Fri Mar 14 2025 16:56:08 GMT-0400 (Eastern Daylight Time)",6.68526666666667,1030,27,"item24","COI","douche","female","Individual","female","D"
"935188",70,"<!-- female --><q>That slut Allison keeps honking repeatedly in the hospital zone!</q>","Fri Mar 14 2025 16:56:08 GMT-0400 (Eastern Daylight Time)",6.68526666666667,1109,29,"item16","GOI","slut","female","Individual","female","D"
"935188",70,"<!-- female --><q>That jerk Jose is blocking the fire exit again!</q>","Fri Mar 14 2025 16:56:08 GMT-0400 (Eastern Daylight Time)",6.68526666666667,1053,30,"item6","COI","jerk","female","Individual","female","D"
"935188",70,"<!-- female --><q>That spic Mason keeps blocking the view at the concert!</q>","Fri Mar 14 2025 16:56:08 GMT-0400 (Eastern Daylight Time)",6.68526666666667,1409,33,"item23","SLUR","spic","female","Individual","female","D"
"935188",70,"<!-- female --><q>That cunt Brooke keeps leaving shopping carts in handicapped spots!</q>","Fri Mar 14 2025 16:56:08 GMT-0400 (Eastern Daylight Time)",6.68526666666667,1497,35,"item22","GOI","cunt","female","Individual","female","D"
"935188",70,"<!-- male --><q>That slut Savannah keeps talking during the movie screening!</q>","Fri Mar 14 2025 16:56:08 GMT-0400 (Eastern Daylight Time)",6.68526666666667,1032,36,"item13","GOI","slut","male","Individual","female","D"
"935188",70,"<!-- female --><q>That nigger Jackson keeps vaping indoors despite the rules!</q>","Fri Mar 14 2025 16:56:08 GMT-0400 (Eastern Daylight Time)",6.68526666666667,1640,38,"item17","SLUR","nigger","female","Group","female","D"
"935188",70,"<!-- female --><q>That bitch Jasmine keeps speaking loudly in the library!</q>","Fri Mar 14 2025 16:56:08 GMT-0400 (Eastern Daylight Time)",6.68526666666667,901,40,"item4","GOI","bitch","female","Individual","female","D"
"786820",58,"<!-- male --><q>That spic Kaylee keeps putting paper in the plastic recycling bin!</q>","Fri Mar 14 2025 15:56:41 GMT-0500 (Central Daylight Time)",6.54105,5776,1,"item19","SLUR","spic","male","Group","female","C"
"786820",58,"<!-- male --><q>That nigger Savannah keeps talking during the movie screening!</q>","Fri Mar 14 2025 15:56:41 GMT-0500 (Central Daylight Time)",6.54105,1464,5,"item13","SLUR","nigger","male","Group","female","C"
"786820",58,"<!-- female --><q>That cunt Makayla keeps interrupting during the press conference!</q>","Fri Mar 14 2025 15:56:41 GMT-0500 (Central Daylight Time)",6.54105,1577,8,"item21","GOI","cunt","female","Individual","female","C"
"786820",58,"<!-- female --><q>That bitch Sydney cut in line at the registration desk!</q>","Fri Mar 14 2025 15:56:41 GMT-0500 (Central Daylight Time)",6.54105,1369,10,"item3","GOI","bitch","female","Individual","female","C"
"786820",58,"<!-- female --><q>That fag Caleb littered in the public square again!</q>","Fri Mar 14 2025 15:56:41 GMT-0500 (Central Daylight Time)",6.54105,1257,11,"item10","SLUR","fag","female","Group","female","C"
"786820",58,"<!-- female --><q>That faggot Justin keeps speaking loudly in the library!</q>","Fri Mar 14 2025 15:56:41 GMT-0500 (Central Daylight Time)",6.54105,1285,13,"item4","SLUR","faggot","female","Group","female","C"
"786820",58,"<!-- female --><q>That jerk Gabriel keeps shoving people boarding the subway!</q>","Fri Mar 14 2025 15:56:41 GMT-0500 (Central Daylight Time)",6.54105,993,16,"item5","COI","jerk","female","Individual","female","C"
"786820",58,"<!-- female --><q>That prick Jackson keeps vaping indoors despite the rules!</q>","Fri Mar 14 2025 15:56:41 GMT-0500 (Central Daylight Time)",6.54105,888,17,"item17","COI","prick","female","Individual","female","C"
"786820",58,"<!-- male --><q>That faggot Nathan keeps interrupting during the faculty meeting!</q>","Fri Mar 14 2025 15:56:41 GMT-0500 (Central Daylight Time)",6.54105,1034,18,"item1","SLUR","faggot","male","Individual","female","C"
"786820",58,"<!-- female --><q>That spic Luke keeps leaving shopping carts in handicapped spots!</q>","Fri Mar 14 2025 15:56:41 GMT-0500 (Central Daylight Time)",6.54105,1033,19,"item22","SLUR","spic","female","Group","female","C"
