submission_id,age,displayed_sentence,education,endTime,experiment_id,face_image,gender,itemname,languages,list_assignment,prolific,selected_option,startDate,startTime,timeSpent,time_spent,trial_name,trial_number,face_type,target_gender,pejorative,token
492,64,<!-- male --><!-- female_target --><!-- GOI --><q>That whore Lily always arrives late to important meetings!</q>,high-school degree,1751555376930,12,male_face/male_outline1.png,female,Item16,English,B,66717200063fc2eb3987270a,5,Thu Jul 03 2025 11:02:32 GMT-0400 (Eastern Daylight Time),1751554952085,7.08075,13768,spr_test,10,male,female_target,GOI,whore
492,64,<!-- male --><!-- male_target --><!-- GOI --><q>That whore Michael never gives credit when using other people's ideas!</q>,high-school degree,1751555376930,12,male_face/male_outline7.png,female,Item10,English,B,66717200063fc2eb3987270a,3,Thu Jul 03 2025 11:02:32 GMT-0400 (Eastern Daylight Time),1751554952085,7.08075,3597,spr_test,13,male,male_target,GOI,whore
492,64,<!-- male --><!-- female_target --><!-- GOI --><q>That bitch Sarah never responds to important emails on time!</q>,high-school degree,1751555376930,12,male_face/male_outline2.png,female,Item4,English,B,66717200063fc2eb3987270a,3,Thu Jul 03 2025 11:02:32 GMT-0400 (Eastern Daylight Time),1751554952085,7.08075,10261,spr_test,14,male,female_target,GOI,bitch
492,64,<!-- female --><!-- female_target --><!-- COI --><q>That jerk Michelle spreads rumors about coworkers behind their backs!</q>,high-school degree,1751555376930,12,female_face/female_outline7.png,female,Item9,English,B,66717200063fc2eb3987270a,4,Thu Jul 03 2025 11:02:32 GMT-0400 (Eastern Daylight Time),1751554952085,7.08075,16444,spr_test,15,female,female_target,COI,jerk
492,64,<!-- female --><!-- female_target --><!-- COI --><q>That douchebag Claire takes credit for projects she barely worked on!</q>,high-school degree,1751555376930,12,female_face/female_outline23.png,female,Item21,English,B,66717200063fc2eb3987270a,6,Thu Jul 03 2025 11:02:32 GMT-0400 (Eastern Daylight Time),1751554952085,7.08075,5094,spr_test,16,female,female_target,COI,douchebag
492,64,<!-- female --><!-- male_target --><!-- COI --><q>That douchebag Jason sent sensitive information to the wrong person!</q>,high-school degree,1751555376930,12,female_face/female_outline21.png,female,Item23,English,B,66717200063fc2eb3987270a,6,Thu Jul 03 2025 11:02:32 GMT-0400 (Eastern Daylight Time),1751554952085,7.08075,13605,spr_test,17,female,male_target,COI,douchebag
492,64,<!-- male --><!-- male_target --><!-- GOI --><q>That cunt Kevin refuses to share resources with the team!</q>,high-school degree,1751555376930,12,male_face/male_outline4.png,female,Item6,English,B,66717200063fc2eb3987270a,5,Thu Jul 03 2025 11:02:32 GMT-0400 (Eastern Daylight Time),1751554952085,7.08075,5647,spr_test,18,male,male_target,GOI,cunt
492,64,<!-- female --><!-- male_target --><!-- COI --><q>That dick Ryan constantly takes credit for other people's ideas!</q>,high-school degree,1751555376930,12,female_face/female_outline1.png,female,Item3,English,B,66717200063fc2eb3987270a,5,Thu Jul 03 2025 11:02:32 GMT-0400 (Eastern Daylight Time),1751554952085,7.08075,5034,spr_test,19,female,male_target,COI,dick
492,64,<!-- male --><!-- male_target --><!-- GOI --><q>That whore Cameron sabotaged another team's presentation!</q>,high-school degree,1751555376930,12,male_face/male_outline22.png,female,Item22,English,B,66717200063fc2eb3987270a,4,Thu Jul 03 2025 11:02:32 GMT-0400 (Eastern Daylight Time),1751554952085,7.08075,23426,spr_test,20,male,male_target,GOI,whore
492,64,<!-- male --><!-- male_target --><!-- GOI --><q>That whore Marcus always speaks over everyone in team meetings!</q>,high-school degree,1751555376930,12,male_face/male_outline24.png,female,Item2,English,B,66717200063fc2eb3987270a,4,Thu Jul 03 2025 11:02:32 GMT-0400 (Eastern Daylight Time),1751554952085,7.08075,6090,spr_test,21,male,male_target,GOI,whore
492,64,<!-- male --><!-- male_target --><!-- GOI --><q>That bitch Alex constantly ignores everyone's feedback!</q>,high-school degree,1751555376930,12,male_face/male_outline23.png,female,Item18,English,B,66717200063fc2eb3987270a,5,Thu Jul 03 2025 11:02:32 GMT-0400 (Eastern Daylight Time),1751554952085,7.08075,4943,spr_test,22,male,male_target,GOI,bitch
492,64,<!-- female --><!-- male_target --><!-- COI --><q>That jerk Jacob cancelled the meeting at the last minute!</q>,high-school degree,1751555376930,12,female_face/female_outline6.png,female,Item11,English,B,66717200063fc2eb3987270a,3,Thu Jul 03 2025 11:02:32 GMT-0400 (Eastern Daylight Time),1751554952085,7.08075,9595,spr_test,23,female,male_target,COI,jerk
492,64,<!-- female --><!-- female_target --><!-- COI --><q>That prick Ava takes all the credit for our group project!</q>,high-school degree,1751555376930,12,female_face/female_outline4.png,female,Item13,English,B,66717200063fc2eb3987270a,4,Thu Jul 03 2025 11:02:32 GMT-0400 (Eastern Daylight Time),1751554952085,7.08075,17819,spr_test,24,female,female_target,COI,prick
492,64,<!-- female --><!-- female_target --><!-- COI --><q>That dick Mia keeps interrupting during the faculty meeting!</q>,high-school degree,1751555376930,12,female_face/female_outline23.png,female,Item1,English,B,66717200063fc2eb3987270a,5,Thu Jul 03 2025 11:02:32 GMT-0400 (Eastern Daylight Time),1751554952085,7.08075,5149,spr_test,26,female,female_target,COI,dick
492,64,<!-- female --><!-- male_target --><!-- COI --><q>That dick Christopher blames others for his own mistakes!</q>,high-school degree,1751555376930,12,female_face/female_outline22.png,female,Item19,English,B,66717200063fc2eb3987270a,4,Thu Jul 03 2025 11:02:32 GMT-0400 (Eastern Daylight Time),1751554952085,7.08075,18653,spr_test,29,female,male_target,COI,dick
492,64,<!-- female --><!-- male_target --><!-- COI --><q>That douchebag James lied about the project deadline to the client!</q>,high-school degree,1751555376930,12,female_face/female_outline5.png,female,Item7,English,B,66717200063fc2eb3987270a,4,Thu Jul 03 2025 11:02:32 GMT-0400 (Eastern Daylight Time),1751554952085,7.08075,9642,spr_test,30,female,male_target,COI,douchebag
492,64,<!-- male --><!-- male_target --><!-- GOI --><q>That whore Noah deliberately excluded people from the important email thread!</q>,high-school degree,1751555376930,12,male_face/male_outline3.png,female,Item14,English,B,66717200063fc2eb3987270a,3,Thu Jul 03 2025 11:02:32 GMT-0400 (Eastern Daylight Time),1751554952085,7.08075,5326,spr_test,31,male,male_target,GOI,whore
492,64,<!-- female --><!-- male_target --><!-- COI --><q>That dick Ethan takes office supplies home without asking!</q>,high-school degree,1751555376930,12,female_face/female_outline2.png,female,Item15,English,B,66717200063fc2eb3987270a,4,Thu Jul 03 2025 11:02:32 GMT-0400 (Eastern Daylight Time),1751554952085,7.08075,5486,spr_test,38,female,male_target,COI,dick
492,64,<!-- female --><!-- female_target --><!-- COI --><q>That dick Hannah never contributes ideas during brainstorming sessions!</q>,high-school degree,1751555376930,12,female_face/female_outline24.png,female,Item17,English,B,66717200063fc2eb3987270a,3,Thu Jul 03 2025 11:02:32 GMT-0400 (Eastern Daylight Time),1751554952085,7.08075,16406,spr_test,41,female,female_target,COI,dick
492,64,<!-- male --><!-- female_target --><!-- GOI --><q>That bitch Olivia always takes the last coffee without making more!</q>,high-school degree,1751555376930,12,male_face/male_outline6.png,female,Item8,English,B,66717200063fc2eb3987270a,6,Thu Jul 03 2025 11:02:32 GMT-0400 (Eastern Daylight Time),1751554952085,7.08075,3708,spr_test,42,male,female_target,GOI,bitch
492,64,<!-- female --><!-- female_target --><!-- COI --><q>That douchebag Ashley stole money from the department budget!</q>,high-school degree,1751555376930,12,female_face/female_outline3.png,female,Item5,English,B,66717200063fc2eb3987270a,5,Thu Jul 03 2025 11:02:32 GMT-0400 (Eastern Daylight Time),1751554952085,7.08075,5676,spr_test,43,female,female_target,COI,douchebag
492,64,<!-- male --><!-- female_target --><!-- GOI --><q>That bitch Sophie never follows proper protocol for expense reports!</q>,high-school degree,1751555376930,12,male_face/male_outline20.png,female,Item24,English,B,66717200063fc2eb3987270a,5,Thu Jul 03 2025 11:02:32 GMT-0400 (Eastern Daylight Time),1751554952085,7.08075,5766,spr_test,48,male,female_target,GOI,bitch
457,65,<!-- female --><!-- male_target --><!-- COI --><q>That douchebag Tyler stole money from the department budget!</q>,university degree,1751554381299,12,female_face/female_outline3.png,female,Item5,English,D,67aa0efbb319e17ec7db42bc,3,Thu Jul 03 2025 10:43:38 GMT-0400 (Eastern Daylight Time),1751553818600,9.378316666666668,7925,spr_test,5,female,male_target,COI,douchebag
457,65,<!-- female --><!-- male_target --><!-- COI --><q>That douchebag Josh takes credit for projects he barely worked on!</q>,university degree,1751554381299,12,female_face/female_outline23.png,female,Item21,English,D,67aa0efbb319e17ec7db42bc,5,Thu Jul 03 2025 10:43:38 GMT-0400 (Eastern Daylight Time),1751553818600,9.378316666666668,3613,spr_test,6,female,male_target,COI,douchebag
457,65,<!-- female --><!-- female_target --><!-- COI --><q>That dick Grace takes office supplies home without asking!</q>,university degree,1751554381299,12,female_face/female_outline2.png,female,Item15,English,D,67aa0efbb319e17ec7db42bc,2,Thu Jul 03 2025 10:43:38 GMT-0400 (Eastern Daylight Time),1751553818600,9.378316666666668,3374,spr_test,7,female,female_target,COI,dick
457,65,<!-- male --><!-- female_target --><!-- GOI --><q>That whore Isabella deliberately excluded people from the important email thread!</q>,university degree,1751554381299,12,male_face/male_outline3.png,female,Item14,English,D,67aa0efbb319e17ec7db42bc,2,Thu Jul 03 2025 10:43:38 GMT-0400 (Eastern Daylight Time),1751553818600,9.378316666666668,4311,spr_test,12,male,female_target,GOI,whore
457,65,<!-- male --><!-- female_target --><!-- GOI --><q>That cunt Rebecca refuses to share resources with the team!</q>,university degree,1751554381299,12,male_face/male_outline4.png,female,Item6,English,D,67aa0efbb319e17ec7db42bc,5,Thu Jul 03 2025 10:43:38 GMT-0400 (Eastern Daylight Time),1751553818600,9.378316666666668,58462,spr_test,13,male,female_target,GOI,cunt
457,65,<!-- female --><!-- female_target --><!-- COI --><q>That dick Victoria blames others for her own mistakes!</q>,university degree,1751554381299,12,female_face/female_outline22.png,female,Item19,English,D,67aa0efbb319e17ec7db42bc,6,Thu Jul 03 2025 10:43:38 GMT-0400 (Eastern Daylight Time),1751553818600,9.378316666666668,3347,spr_test,15,female,female_target,COI,dick
457,65,<!-- female --><!-- male_target --><!-- COI --><q>That prick Lucas takes all the credit for our group project!</q>,university degree,1751554381299,12,female_face/female_outline4.png,female,Item13,English,D,67aa0efbb319e17ec7db42bc,1,Thu Jul 03 2025 10:43:38 GMT-0400 (Eastern Daylight Time),1751553818600,9.378316666666668,4122,spr_test,16,female,male_target,COI,prick
457,65,<!-- female --><!-- male_target --><!-- COI --><q>That dick Nathan keeps interrupting during the faculty meeting!</q>,university degree,1751554381299,12,female_face/female_outline23.png,female,Item1,English,D,67aa0efbb319e17ec7db42bc,2,Thu Jul 03 2025 10:43:38 GMT-0400 (Eastern Daylight Time),1751553818600,9.378316666666668,4311,spr_test,17,female,male_target,COI,dick
457,65,<!-- male --><!-- female_target --><!-- GOI --><q>That whore Audrey sabotaged another team's presentation!</q>,university degree,1751554381299,12,male_face/male_outline22.png,female,Item22,English,D,67aa0efbb319e17ec7db42bc,5,Thu Jul 03 2025 10:43:38 GMT-0400 (Eastern Daylight Time),1751553818600,9.378316666666668,73495,spr_test,19,male,female_target,GOI,whore
457,65,<!-- male --><!-- male_target --><!-- GOI --><q>That slut Adrian raised his voice at the client during the meeting!</q>,university degree,1751554381299,12,male_face/male_outline24.png,female,Item20,English,D,67aa0efbb319e17ec7db42bc,2,Thu Jul 03 2025 10:43:38 GMT-0400 (Eastern Daylight Time),1751553818600,9.378316666666668,5959,spr_test,21,male,male_target,GOI,slut
457,65,<!-- male --><!-- male_target --><!-- GOI --><q>That bitch Daniel always takes the last coffee without making more!</q>,university degree,1751554381299,12,male_face/male_outline6.png,female,Item8,English,D,67aa0efbb319e17ec7db42bc,5,Thu Jul 03 2025 10:43:38 GMT-0400 (Eastern Daylight Time),1751553818600,9.378316666666668,4556,spr_test,24,male,male_target,GOI,bitch
457,65,<!-- female --><!-- female_target --><!-- COI --><q>That douchebag Lauren lied about the project deadline to the client!</q>,university degree,1751554381299,12,female_face/female_outline5.png,female,Item7,English,D,67aa0efbb319e17ec7db42bc,6,Thu Jul 03 2025 10:43:38 GMT-0400 (Eastern Daylight Time),1751553818600,9.378316666666668,3484,spr_test,28,female,female_target,COI,douchebag
457,65,<!-- female --><!-- female_target --><!-- COI --><q>That douchebag Eleanor sent sensitive information to the wrong person!</q>,university degree,1751554381299,12,female_face/female_outline21.png,female,Item23,English,D,67aa0efbb319e17ec7db42bc,5,Thu Jul 03 2025 10:43:38 GMT-0400 (Eastern Daylight Time),1751553818600,9.378316666666668,3923,spr_test,29,female,female_target,COI,douchebag
457,65,<!-- female --><!-- male_target --><!-- COI --><q>That dick Owen never contributes ideas during brainstorming sessions!</q>,university degree,1751554381299,12,female_face/female_outline24.png,female,Item17,English,D,67aa0efbb319e17ec7db42bc,5,Thu Jul 03 2025 10:43:38 GMT-0400 (Eastern Daylight Time),1751553818600,9.378316666666668,24320,spr_test,30,female,male_target,COI,dick
457,65,<!-- female --><!-- female_target --><!-- COI --><q>That jerk Charlotte cancelled the meeting at the last minute!</q>,university degree,1751554381299,12,female_face/female_outline6.png,female,Item11,English,D,67aa0efbb319e17ec7db42bc,4,Thu Jul 03 2025 10:43:38 GMT-0400 (Eastern Daylight Time),1751553818600,9.378316666666668,45998,spr_test,32,female,female_target,COI,jerk
457,65,<!-- male --><!-- male_target --><!-- GOI --><q>That bitch Thomas never follows proper protocol for expense reports!</q>,university degree,1751554381299,12,male_face/male_outline20.png,female,Item24,English,D,67aa0efbb319e17ec7db42bc,2,Thu Jul 03 2025 10:43:38 GMT-0400 (Eastern Daylight Time),1751553818600,9.378316666666668,5831,spr_test,33,male,male_target,GOI,bitch
457,65,<!-- male --><!-- male_target --><!-- GOI --><q>That slut William dismisses everyone's concerns during discussions!</q>,university degree,1751554381299,12,male_face/male_outline5.png,female,Item12,English,D,67aa0efbb319e17ec7db42bc,1,Thu Jul 03 2025 10:43:38 GMT-0400 (Eastern Daylight Time),1751553818600,9.378316666666668,4113,spr_test,34,male,male_target,GOI,slut
457,65,<!-- male --><!-- female_target --><!-- GOI --><q>That whore Emma always speaks over everyone in team meetings!</q>,university degree,1751554381299,12,male_face/male_outline24.png,female,Item2,English,D,67aa0efbb319e17ec7db42bc,5,Thu Jul 03 2025 10:43:38 GMT-0400 (Eastern Daylight Time),1751553818600,9.378316666666668,4136,spr_test,35,male,female_target,GOI,whore
457,65,<!-- male --><!-- female_target --><!-- GOI --><q>That whore Sophia never gives credit when using other people's ideas!</q>,university degree,1751554381299,12,male_face/male_outline7.png,female,Item10,English,D,67aa0efbb319e17ec7db42bc,1,Thu Jul 03 2025 10:43:38 GMT-0400 (Eastern Daylight Time),1751553818600,9.378316666666668,4863,spr_test,39,male,female_target,GOI,whore
457,65,<!-- male --><!-- male_target --><!-- GOI --><q>That bitch David never responds to important emails on time!</q>,university degree,1751554381299,12,male_face/male_outline2.png,female,Item4,English,D,67aa0efbb319e17ec7db42bc,1,Thu Jul 03 2025 10:43:38 GMT-0400 (Eastern Daylight Time),1751553818600,9.378316666666668,3860,spr_test,41,male,male_target,GOI,bitch
457,65,<!-- male --><!-- female_target --><!-- GOI --><q>That bitch Zoe constantly ignores everyone's feedback!</q>,university degree,1751554381299,12,male_face/male_outline23.png,female,Item18,English,D,67aa0efbb319e17ec7db42bc,1,Thu Jul 03 2025 10:43:38 GMT-0400 (Eastern Daylight Time),1751553818600,9.378316666666668,4222,spr_test,42,male,female_target,GOI,bitch
457,65,<!-- male --><!-- male_target --><!-- GOI --><q>That whore Benjamin always arrives late to important meetings!</q>,university degree,1751554381299,12,male_face/male_outline1.png,female,Item16,English,D,67aa0efbb319e17ec7db42bc,1,Thu Jul 03 2025 10:43:38 GMT-0400 (Eastern Daylight Time),1751553818600,9.378316666666668,3611,spr_test,44,male,male_target,GOI,whore
457,65,<!-- female --><!-- male_target --><!-- COI --><q>That jerk Brandon spreads rumors about coworkers behind their backs!</q>,university degree,1751554381299,12,female_face/female_outline7.png,female,Item9,English,D,67aa0efbb319e17ec7db42bc,4,Thu Jul 03 2025 10:43:38 GMT-0400 (Eastern Daylight Time),1751553818600,9.378316666666668,3906,spr_test,45,female,male_target,COI,jerk
457,65,<!-- female --><!-- female_target --><!-- COI --><q>That dick Jessica constantly takes credit for other people's ideas!</q>,university degree,1751554381299,12,female_face/female_outline1.png,female,Item3,English,D,67aa0efbb319e17ec7db42bc,5,Thu Jul 03 2025 10:43:38 GMT-0400 (Eastern Daylight Time),1751553818600,9.378316666666668,4669,spr_test,46,female,female_target,COI,dick
458,24,<!-- male --><!-- male_target --><!-- GOI --><q>That whore Benjamin always arrives late to important meetings!</q>,university degree,1751554392826,12,male_face/male_outline1.png,female,Item16,English,D,6100d12602dbc013bf326e62,1,Thu Jul 03 2025 10:49:03 GMT-0400 (Eastern Daylight Time),1751554143065,4.162683333333334,4613,spr_test,2,male,male_target,GOI,whore
458,24,<!-- male --><!-- male_target --><!-- GOI --><q>That slut William dismisses everyone's concerns during discussions!</q>,university degree,1751554392826,12,male_face/male_outline5.png,female,Item12,English,D,6100d12602dbc013bf326e62,1,Thu Jul 03 2025 10:49:03 GMT-0400 (Eastern Daylight Time),1751554143065,4.162683333333334,3746,spr_test,6,male,male_target,GOI,slut
458,24,<!-- male --><!-- male_target --><!-- GOI --><q>That slut Adrian raised his voice at the client during the meeting!</q>,university degree,1751554392826,12,male_face/male_outline24.png,female,Item20,English,D,6100d12602dbc013bf326e62,1,Thu Jul 03 2025 10:49:03 GMT-0400 (Eastern Daylight Time),1751554143065,4.162683333333334,3497,spr_test,7,male,male_target,GOI,slut
458,24,<!-- male --><!-- male_target --><!-- GOI --><q>That bitch Daniel always takes the last coffee without making more!</q>,university degree,1751554392826,12,male_face/male_outline6.png,female,Item8,English,D,6100d12602dbc013bf326e62,4,Thu Jul 03 2025 10:49:03 GMT-0400 (Eastern Daylight Time),1751554143065,4.162683333333334,3747,spr_test,8,male,male_target,GOI,bitch
458,24,<!-- female --><!-- male_target --><!-- COI --><q>That douchebag Josh takes credit for projects he barely worked on!</q>,university degree,1751554392826,12,female_face/female_outline23.png,female,Item21,English,D,6100d12602dbc013bf326e62,5,Thu Jul 03 2025 10:49:03 GMT-0400 (Eastern Daylight Time),1751554143065,4.162683333333334,3746,spr_test,9,female,male_target,COI,douchebag
458,24,<!-- male --><!-- female_target --><!-- GOI --><q>That whore Isabella deliberately excluded people from the important email thread!</q>,university degree,1751554392826,12,male_face/male_outline3.png,female,Item14,English,D,6100d12602dbc013bf326e62,1,Thu Jul 03 2025 10:49:03 GMT-0400 (Eastern Daylight Time),1751554143065,4.162683333333334,3631,spr_test,11,male,female_target,GOI,whore
458,24,<!-- female --><!-- female_target --><!-- COI --><q>That dick Victoria blames others for her own mistakes!</q>,university degree,1751554392826,12,female_face/female_outline22.png,female,Item19,English,D,6100d12602dbc013bf326e62,3,Thu Jul 03 2025 10:49:03 GMT-0400 (Eastern Daylight Time),1751554143065,4.162683333333334,3880,spr_test,12,female,female_target,COI,dick
458,24,<!-- male --><!-- female_target --><!-- GOI --><q>That whore Audrey sabotaged another team's presentation!</q>,university degree,1751554392826,12,male_face/male_outline22.png,female,Item22,English,D,6100d12602dbc013bf326e62,1,Thu Jul 03 2025 10:49:03 GMT-0400 (Eastern Daylight Time),1751554143065,4.162683333333334,3477,spr_test,15,male,female_target,GOI,whore
458,24,<!-- male --><!-- male_target --><!-- GOI --><q>That bitch David never responds to important emails on time!</q>,university degree,1751554392826,12,male_face/male_outline2.png,female,Item4,English,D,6100d12602dbc013bf326e62,5,Thu Jul 03 2025 10:49:03 GMT-0400 (Eastern Daylight Time),1751554143065,4.162683333333334,3432,spr_test,17,male,male_target,GOI,bitch
458,24,<!-- female --><!-- female_target --><!-- COI --><q>That douchebag Eleanor sent sensitive information to the wrong person!</q>,university degree,1751554392826,12,female_face/female_outline21.png,female,Item23,English,D,6100d12602dbc013bf326e62,1,Thu Jul 03 2025 10:49:03 GMT-0400 (Eastern Daylight Time),1751554143065,4.162683333333334,3577,spr_test,19,female,female_target,COI,douchebag
458,24,<!-- male --><!-- female_target --><!-- GOI --><q>That whore Sophia never gives credit when using other people's ideas!</q>,university degree,1751554392826,12,male_face/male_outline7.png,female,Item10,English,D,6100d12602dbc013bf326e62,1,Thu Jul 03 2025 10:49:03 GMT-0400 (Eastern Daylight Time),1751554143065,4.162683333333334,3370,spr_test,20,male,female_target,GOI,whore
458,24,<!-- female --><!-- male_target --><!-- COI --><q>That douchebag Tyler stole money from the department budget!</q>,university degree,1751554392826,12,female_face/female_outline3.png,female,Item5,English,D,6100d12602dbc013bf326e62,4,Thu Jul 03 2025 10:49:03 GMT-0400 (Eastern Daylight Time),1751554143065,4.162683333333334,3710,spr_test,21,female,male_target,COI,douchebag
458,24,<!-- male --><!-- male_target --><!-- GOI --><q>That bitch Thomas never follows proper protocol for expense reports!</q>,university degree,1751554392826,12,male_face/male_outline20.png,female,Item24,English,D,6100d12602dbc013bf326e62,2,Thu Jul 03 2025 10:49:03 GMT-0400 (Eastern Daylight Time),1751554143065,4.162683333333334,3449,spr_test,22,male,male_target,GOI,bitch
458,24,<!-- female --><!-- male_target --><!-- COI --><q>That dick Nathan keeps interrupting during the faculty meeting!</q>,university degree,1751554392826,12,female_face/female_outline23.png,female,Item1,English,D,6100d12602dbc013bf326e62,6,Thu Jul 03 2025 10:49:03 GMT-0400 (Eastern Daylight Time),1751554143065,4.162683333333334,3146,spr_test,23,female,male_target,COI,dick
458,24,<!-- female --><!-- female_target --><!-- COI --><q>That dick Grace takes office supplies home without asking!</q>,university degree,1751554392826,12,female_face/female_outline2.png,female,Item15,English,D,6100d12602dbc013bf326e62,2,Thu Jul 03 2025 10:49:03 GMT-0400 (Eastern Daylight Time),1751554143065,4.162683333333334,3830,spr_test,24,female,female_target,COI,dick
458,24,<!-- female --><!-- male_target --><!-- COI --><q>That jerk Brandon spreads rumors about coworkers behind their backs!</q>,university degree,1751554392826,12,female_face/female_outline7.png,female,Item9,English,D,6100d12602dbc013bf326e62,7,Thu Jul 03 2025 10:49:03 GMT-0400 (Eastern Daylight Time),1751554143065,4.162683333333334,3516,spr_test,26,female,male_target,COI,jerk
458,24,<!-- male --><!-- female_target --><!-- GOI --><q>That cunt Rebecca refuses to share resources with the team!</q>,university degree,1751554392826,12,male_face/male_outline4.png,female,Item6,English,D,6100d12602dbc013bf326e62,2,Thu Jul 03 2025 10:49:03 GMT-0400 (Eastern Daylight Time),1751554143065,4.162683333333334,8532,spr_test,30,male,female_target,GOI,cunt
458,24,<!-- female --><!-- female_target --><!-- COI --><q>That douchebag Lauren lied about the project deadline to the client!</q>,university degree,1751554392826,12,female_face/female_outline5.png,female,Item7,English,D,6100d12602dbc013bf326e62,5,Thu Jul 03 2025 10:49:03 GMT-0400 (Eastern Daylight Time),1751554143065,4.162683333333334,3480,spr_test,31,female,female_target,COI,douchebag
458,24,<!-- male --><!-- female_target --><!-- GOI --><q>That whore Emma always speaks over everyone in team meetings!</q>,university degree,1751554392826,12,male_face/male_outline24.png,female,Item2,English,D,6100d12602dbc013bf326e62,1,Thu Jul 03 2025 10:49:03 GMT-0400 (Eastern Daylight Time),1751554143065,4.162683333333334,3497,spr_test,33,male,female_target,GOI,whore
458,24,<!-- female --><!-- female_target --><!-- COI --><q>That dick Jessica constantly takes credit for other people's ideas!</q>,university degree,1751554392826,12,female_face/female_outline1.png,female,Item3,English,D,6100d12602dbc013bf326e62,5,Thu Jul 03 2025 10:49:03 GMT-0400 (Eastern Daylight Time),1751554143065,4.162683333333334,3399,spr_test,34,female,female_target,COI,dick
458,24,<!-- female --><!-- male_target --><!-- COI --><q>That prick Lucas takes all the credit for our group project!</q>,university degree,1751554392826,12,female_face/female_outline4.png,female,Item13,English,D,6100d12602dbc013bf326e62,6,Thu Jul 03 2025 10:49:03 GMT-0400 (Eastern Daylight Time),1751554143065,4.162683333333334,3195,spr_test,35,female,male_target,COI,prick
458,24,<!-- female --><!-- male_target --><!-- COI --><q>That dick Owen never contributes ideas during brainstorming sessions!</q>,university degree,1751554392826,12,female_face/female_outline24.png,female,Item17,English,D,6100d12602dbc013bf326e62,3,Thu Jul 03 2025 10:49:03 GMT-0400 (Eastern Daylight Time),1751554143065,4.162683333333334,5848,spr_test,39,female,male_target,COI,dick
458,24,<!-- female --><!-- female_target --><!-- COI --><q>That jerk Charlotte cancelled the meeting at the last minute!</q>,university degree,1751554392826,12,female_face/female_outline6.png,female,Item11,English,D,6100d12602dbc013bf326e62,3,Thu Jul 03 2025 10:49:03 GMT-0400 (Eastern Daylight Time),1751554143065,4.162683333333334,3432,spr_test,46,female,female_target,COI,jerk
458,24,<!-- male --><!-- female_target --><!-- GOI --><q>That bitch Zoe constantly ignores everyone's feedback!</q>,university degree,1751554392826,12,male_face/male_outline23.png,female,Item18,English,D,6100d12602dbc013bf326e62,1,Thu Jul 03 2025 10:49:03 GMT-0400 (Eastern Daylight Time),1751554143065,4.162683333333334,3936,spr_test,48,male,female_target,GOI,bitch
459,44,<!-- female --><!-- female_target --><!-- COI --><q>That jerk Charlotte cancelled the meeting at the last minute!</q>,university degree,1751554391838,12,female_face/female_outline6.png,male,Item11,English,D,66318eecf4b2dd2836d910d8,4,Thu Jul 03 2025 07:47:18 GMT-0700 (Pacific Daylight Time),1751554038639,5.88665,6152,spr_test,1,female,female_target,COI,jerk
459,44,<!-- male --><!-- female_target --><!-- GOI --><q>That whore Isabella deliberately excluded people from the important email thread!</q>,university degree,1751554391838,12,male_face/male_outline3.png,male,Item14,English,D,66318eecf4b2dd2836d910d8,7,Thu Jul 03 2025 07:47:18 GMT-0700 (Pacific Daylight Time),1751554038639,5.88665,3590,spr_test,4,male,female_target,GOI,whore
459,44,<!-- male --><!-- male_target --><!-- GOI --><q>That whore Benjamin always arrives late to important meetings!</q>,university degree,1751554391838,12,male_face/male_outline1.png,male,Item16,English,D,66318eecf4b2dd2836d910d8,7,Thu Jul 03 2025 07:47:18 GMT-0700 (Pacific Daylight Time),1751554038639,5.88665,4388,spr_test,5,male,male_target,GOI,whore
459,44,<!-- female --><!-- female_target --><!-- COI --><q>That douchebag Lauren lied about the project deadline to the client!</q>,university degree,1751554391838,12,female_face/female_outline5.png,male,Item7,English,D,66318eecf4b2dd2836d910d8,7,Thu Jul 03 2025 07:47:18 GMT-0700 (Pacific Daylight Time),1751554038639,5.88665,4171,spr_test,8,female,female_target,COI,douchebag
459,44,<!-- female --><!-- male_target --><!-- COI --><q>That dick Nathan keeps interrupting during the faculty meeting!</q>,university degree,1751554391838,12,female_face/female_outline23.png,male,Item1,English,D,66318eecf4b2dd2836d910d8,7,Thu Jul 03 2025 07:47:18 GMT-0700 (Pacific Daylight Time),1751554038639,5.88665,3746,spr_test,10,female,male_target,COI,dick
459,44,<!-- female --><!-- male_target --><!-- COI --><q>That douchebag Tyler stole money from the department budget!</q>,university degree,1751554391838,12,female_face/female_outline3.png,male,Item5,English,D,66318eecf4b2dd2836d910d8,7,Thu Jul 03 2025 07:47:18 GMT-0700 (Pacific Daylight Time),1751554038639,5.88665,3464,spr_test,13,female,male_target,COI,douchebag
459,44,<!-- male --><!-- male_target --><!-- GOI --><q>That bitch David never responds to important emails on time!</q>,university degree,1751554391838,12,male_face/male_outline2.png,male,Item4,English,D,66318eecf4b2dd2836d910d8,7,Thu Jul 03 2025 07:47:18 GMT-0700 (Pacific Daylight Time),1751554038639,5.88665,4118,spr_test,17,male,male_target,GOI,bitch
